dt_record	Number_of_CH	Image_Size	MAX_Image_Intensity	ImageMeanValue	TimeExp	SunArea	SunMeanIntensity	SunMinIntensity	SunMaxIntensity	SunVarIntensity	SunArea_rel	SunArea_km	Part_of_Mean_Inten	CH_Intensity_threshold	Size_Of_Region	Latitude_Size_Of_Region	RegionShiftX	RegionShiftY	Total_Nubmers_of_CH	Threshold_for_CH_Area_Rate	Threshold_for_CH_Area	CarLon	CHArea	CHMeanIntensity	CHMinIntensity	CHMaxIntensity	CHVarIntensity	LocationMaxHistCH	CHPerimeter	CHCentroidLat	CHCentroidLon	Min_Lat	Max_Lat	Min_Lon	Max_Lon	Inclination	CorrectAlongLat	CorrectAlongLon	RightSideCHMaxInt	LeftSideCHMaxInt	AboveCHMaxInt	BelowCHMaxInt	RightSideCHMeanInt	LeftSideCHMeanInt	AboveCHMeanInt	BelowCHMeanInt	Numbers_of_CH	Total_Area_CH	Relative_CH_Area	Total_CorrectSphereArea_CH	Relative_CH_CorrectSphereArea	fitsname
2014-06-21T20:00:08	0	1024	8537	77,06	0,57	486872	32,64	5	255	885,6			0,25	8	85	85	0	0	58	0,4	1947	81	2803	7,01	5	12	0,98	7	394,27	27	24	22	35	18	29	97	1,03	1,12	64	34	26	65	15	21	11	38	1	2803	0,58	3224	0,33	
2014-06-21T21:00:30	1	1024	16356	266,74	2	486864	31,51	4	255	885,45			0,25	7	85	85	0	0	37	0,4	1947	80	2305	6,26	4	12	0,85	7	503,91	-5	-40	-13	4	-48	-30	-44	1,12	1,03	25	76	63	60	18	31	31	36	2	5264	1,08	6137	0,63	
2014-06-21T22:00:06	1	1024	15817	266,08	2	486832	31,49	4	255	882,19			0,25	7	85	85	0	0	42	0,4	1947	79	2290	6,2	4	9	0,55	6	520,44	-5	-40	-13	4	-47	-30	110	1,12	1,02	26	96	55	62	19	32	30	35	2	5219	1,07	6020	0,62	
2014-06-21T23:00:06	1	1024	15494	264,63	2	486768	31,28	3	255	854,71			0,25	7	85	85	0	0	37	0,4	1947	79	2246	5,76	3	9	0,81	6	322,43	27	26	22	33	21	31	115	1,05	1,04	38	35	37	60	14	23	9	40	2	4803	0,99	5361	0,55	
2014-06-22T00:00:06	0	1024	15973	264,45	2	486704	31,18	3	255	843,92			0,25	7	85	85	0	0	47	0,4	1947	78	2535	5,96	3	11	0,94	6	493,57	28	27	22	38	21	32	107	1,04	1,09	47	53	76	72	15	23	18	40	1	2535	0,52	2887	0,3	
2014-06-22T01:00:07	0	1024	15613	226,86	1,71	486688	31,22	3	255	865,33			0,25	7	85	85	0	0	34	0,4	1947	78	2589	6,09	3	17	1,2	7	549,65	28	28	22	38	22	35	108	1,05	1,09	33	38	74	54	15	23	18	40	1	2589	0,53	2968	0,31	
2014-06-22T02:00:06	1	1024	15483	262,87	2	486648	31,11	4	255	847,22			0,25	7	85	85	0	0	37	0,4	1947	77	2161	6,54	4	41	11,38	6	313,75	-3	-40	-9	4	-44	-32	113	1,16	1,04	73	52	56	81	25	26	29	30	2	4797	0,99	5730	0,59	
2014-06-22T03:00:06	0	1024	15909	261,96	2	486600	31,15	4	255	860,18			0,25	7	85	85	0	0	33	0,4	1946	77	2456	6,03	4	10	0,83	6	530,4	28	30	22	38	24	37	106	1,07	1,1	28	41	94	59	17	23	17	39	1	2456	0,5	2883	0,3	
2014-06-22T04:00:06	1	1024	14650	261,77	2	486568	31,06	4	255	870,99			0,25	7	85	85	0	0	40	0,4	1946	76	2176	6,68	4	36	12,72	6	315,65	-3	-38	-9	4	-43	-31	113	1,15	1,03	65	61	54	141	25	27	28	35	2	5029	1,03	5886	0,61	
2014-06-22T05:00:06	1	1024	15201	262,89	2	486528	31,12	4	255	868,32			0,25	7	85	85	0	0	44	0,4	1946	76	2156	6,88	4	53	22,77	6	305,75	-3	-38	-9	4	-43	-31	112	1,14	1,03	55	55	52	202	25	28	26	40	2	4779	0,98	5508	0,57	
2014-06-22T06:00:06	1	1024	13570	263,39	2	486496	31,19	4	255	879,31			0,25	7	85	85	0	0	34	0,4	1946	75	2138	6,93	4	55	20,63	6	330,82	-3	-37	-9	4	-42	-30	111	1,14	1,02	49	49	53	244	23	26	25	41	2	4610	0,95	5259	0,54	
2014-06-22T07:00:06	0	1024	14702	263,53	2	486488	31,25	4	255	890,47			0,25	7	85	85	0	0	39	0,4	1946	75	2356	6,59	4	16	1,9	7	413,14	29	32	22	38	28	38	109	1,03	1,08	24	35	93	51	15	21	14	36	1	2356	0,48	2611	0,27	
2014-06-22T08:00:06	0	1024	13592	264,1	2	486488	31,2	3	255	894,52			0,25	7	85	85	0	0	33	0,4	1946	74	2331	6,58	3	35	9,88	6	345,06	-3	-36	-9	6	-42	-30	113	1,07	1,03	61	51	37	192	24	24	20	42	1	2331	0,48	2587	0,27	
2014-06-22T09:00:06	0	1024	13484	264,59	2	486496	31,16	3	255	902,02			0,25	7	85	85	0	0	40	0,4	1946	73	2123	5,82	3	11	1,2	7	466,26	-3	-35	-9	7	-41	-28	113	1,07	1,03	56	50	32	225	25	26	20	41	1	2123	0,44	2352	0,24	
2014-06-22T10:00:06	0	1024	11868	265,44	2	486513	31,43	3	255	945,61			0,25	7	85	85	0	0	45	0,4	1946	73	2114	5,74	3	8	1,18	7	496,16	-3	-35	-9	6	-40	-27	111	1,07	1,03	60	53	33	148	26	26	20	41	1	2114	0,43	2321	0,24	
2014-06-22T11:00:06	0	1024	12926	264,56	2	486544	31,35	3	255	935,15			0,25	7	85	85	0	0	34	0,4	1946	72	3173	5,91	3	16	1,08	7	761,03	-6	-31	-13	6	-40	-20	-46	1,07	1,04	33	159	32	48	24	37	19	26	1	3173	0,65	3502	0,36	
2014-06-22T12:00:06	0	1024	14995	263,34	2	486576	31,26	3	255	919,59			0,25	7	85	85	0	0	48	0,4	1946	72	3392	5,92	3	12	1,14	7	768,1	-6	-31	-13	6	-39	-19	-45	1,06	1,03	34	159	34	45	24	37	18	26	1	3392	0,7	3730	0,38	
2014-06-22T13:00:06	0	1024	12581	263,58	2	486640	31,24	3	255	926,41			0,25	7	85	85	0	0	36	0,4	1947	71	3359	5,85	3	17	1,35	7	724,75	-6	-30	-13	6	-39	-18	-46	1,06	1,03	44	144	32	43	25	38	18	24	1	3359	0,69	3677	0,38	
2014-06-22T14:00:06	0	1024	13782	263,09	2	486656	31,08	3	255	918,99			0,25	7	85	85	0	0	44	0,4	1947	71	3475	5,85	3	32	1,58	6	721,82	-6	-29	-14	7	-38	-18	-45	1,06	1,03	45	185	34	42	25	37	17	24	1	3475	0,71	3790	0,39	
2014-06-22T15:00:06	0	1024	14725	262,83	2	486688	30,99	3	255	896,62			0,25	7	85	85	0	0	48	0,4	1947	70	3436	5,78	3	9	1,21	6	755,13	-6	-29	-14	6	-38	-17	-45	1,06	1,03	57	166	32	40	25	36	17	23	1	3436	0,71	3732	0,38	
2014-06-22T16:00:06	0	1024	13806	265,97	2	486720	31,28	3	255	929,46			0,25	7	85	85	0	0	46	0,4	1947	70	3519	5,86	3	16	1,64	6	638,04	-6	-28	-14	6	-37	-17	-45	1,05	1,03	58	157	31	39	26	36	18	24	1	3519	0,72	3819	0,39	
2014-06-22T17:00:06	0	1024	11153	267,5	2	486760	31,44	3	255	941,06			0,25	7	85	85	0	0	42	0,4	1947	69	3486	5,8	3	10	1,3	6	652,77	-6	-28	-14	6	-37	-16	-45	1,05	1,03	69	118	37	40	26	36	18	24	1	3486	0,72	3780	0,39	
2014-06-22T18:00:06	0	1024	11176	268,8	2	486784	31,46	3	255	979,82			0,25	7	85	85	0	0	54	0,4	1947	68	3484	5,68	3	9	1,16	6	580,34	-6	-27	-14	4	-35	-16	-31	1,06	1,02	54	140	39	37	28	35	21	23	1	3484	0,72	3766	0,39	
2014-06-22T19:00:06	0	1024	10611	267,52	2	486792	31,24	3	255	960,57			0,25	7	85	85	0	0	50	0,4	1947	68	3395	5,68	3	13	1,15	6	706,85	-7	-26	-14	4	-35	-15	-30	1,06	1,02	48	157	43	41	27	36	21	23	1	3395	0,7	3654	0,38	
2014-06-22T20:00:06	0	1024	10856	266,06	2	486792	30,96	3	255	918,93			0,25	7	85	85	0	0	49	0,4	1947	67	3624	5,58	3	16	1,16	6	643,35	-6	-26	-14	6	-35	-15	-44	1,05	1,02	47	139	46	34	27	36	19	23	1	3624	0,74	3871	0,4	
2014-06-22T21:00:30	0	1024	11375	264,65	2	486768	30,81	3	255	902,19			0,25	7	85	85	0	0	43	0,4	1947	67	3675	5,5	3	9	1,16	5	640,87	-6	-25	-14	6	-34	-14	-44	1,04	1,02	54	145	51	38	26	36	19	23	1	3675	0,75	3902	0,4	
2014-06-22T22:00:06	0	1024	11558	262,66	2	486728	30,65	3	255	885,48			0,25	7	85	85	0	0	38	0,4	1947	66	3823	5,34	3	10	1,22	5	628,72	-6	-24	-14	6	-33	-13	119	1,04	1,02	33	166	45	39	25	35	18	24	1	3823	0,79	4049	0,42	
2014-06-22T23:00:06	0	1024	12815	263,08	2	486696	30,92	3	255	909,05			0,25	7	85	85	0	0	40	0,4	1947	66	3904	5,38	3	14	1,34	5	632,62	-6	-24	-14	6	-33	-13	119	1,04	1,02	36	142	40	37	25	34	18	25	1	3904	0,8	4124	0,43	
2014-06-23T00:00:06	0	1024	10330	262,6	2	486664	30,85	3	255	904,24			0,25	7	85	85	0	0	51	0,4	1947	65	4054	5,43	3	34	3,46	5	629,7	-6	-24	-14	6	-32	-13	118	1,04	1,02	34	174	39	47	25	34	18	25	1	4054	0,83	4266	0,44	
2014-06-23T01:00:06	0	1024	12858	261,28	2	486648	30,71	3	255	886,93			0,25	7	85	85	0	0	57	0,4	1947	65	4166	5,35	3	30	2,65	5	614,87	-6	-23	-14	6	-32	-12	117	1,04	1,01	34	147	39	59	24	32	17	25	1	4166	0,86	4370	0,45	
2014-06-23T02:00:06	0	1024	15346	260,24	2	486584	30,63	3	255	880,83			0,25	7	85	85	0	0	54	0,4	1946	64	4333	5,26	3	24	2,5	5	616,04	-6	-22	-15	6	-31	-11	119	1,03	1,02	34	193	41	85	24	34	17	25	1	4333	0,89	4546	0,47	
2014-06-23T03:00:06	0	1024	10878	260,46	2	486528	30,72	3	255	886,27			0,25	7	85	85	0	0	54	0,4	1946	64	4440	5,24	3	27	2,69	5	634,28	-6	-22	-15	6	-31	-10	120	1,03	1,01	35	157	38	119	25	33	17	24	1	4440	0,91	4651	0,48	
2014-06-23T04:00:06	0	1024	9951	260,43	2	486496	30,8	3	255	893,93			0,25	7	85	85	0	0	43	0,4	1946	63	4708	5,42	3	18	3,46	5	585,55	-6	-21	-15	6	-30	-10	119	1,03	1,01	36	158	39	77	24	35	17	24	1	4708	0,97	4912	0,51	
2014-06-23T04:02:06	0	1024	9657	260,42	2	486496	30,83	3	255	893,98			0,25	7	85	85	0	0	41	0,4	1946	63	4667	5,42	3	18	3,36	5	586,38	-6	-21	-15	6	-30	-10	119	1,03	1,01	35	159	40	84	24	35	17	24	1	4667	0,96	4871	0,5	
2014-06-23T05:00:06	0	1024	15388	260,05	2	486488	30,9	2	255	906,27			0,25	7	85	85	0	0	43	0,4	1946	62	4783	5,36	2	26	3,68	5	572,24	-6	-21	-14	6	-29	-9	119	1,03	1,01	36	170	38	48	24	36	17	25	1	4783	0,98	4982	0,51	
2014-06-23T06:00:06	0	1024	15497	258,7	2	486488	30,69	2	255	874,34			0,25	7	85	85	0	0	45	0,4	1946	62	4807	5,32	2	25	3,42	5	566	-6	-20	-14	6	-28	-8	120	1,03	1,01	36	162	43	42	24	35	17	25	1	4807	0,99	5012	0,52	
2014-06-23T07:00:06	0	1024	13678	258,6	2	486472	30,59	2	255	863,8			0,25	7	85	85	0	0	54	0,4	1946	61	4631	5,16	2	26	2,84	5	631,94	-6	-19	-14	6	-28	-7	-28	1,03	1,01	40	140	41	62	24	34	18	25	1	4631	0,95	4818	0,5	
2014-06-23T08:00:06	0	1024	10534	259,02	2	486472	30,65	2	255	871,17			0,25	7	85	85	0	0	38	0,4	1946	61	4752	5,13	2	16	1,97	5	629,55	-6	-19	-15	6	-27	-7	113	1,03	1,01	45	154	37	45	25	34	18	26	1	4752	0,98	4914	0,51	
2014-06-23T09:00:06	0	1024	10690	259,2	2	486488	30,81	2	255	891,21			0,25	7	85	85	0	0	40	0,4	1946	60	4877	5,21	2	37	2,9	5	648,67	-6	-18	-15	6	-27	-6	112	1,02	1,01	43	160	37	41	27	34	18	25	1	4877	1	5032	0,52	
2014-06-23T10:00:06	0	1024	9334	258,66	2	486488	30,7	2	255	881,91			0,25	7	85	85	0	0	39	0,4	1946	60	4810	5,22	2	80	5,61	5	641,49	-6	-18	-14	6	-26	-6	-28	1,02	1,01	41	138	40	45	27	32	19	25	1	4810	0,99	4972	0,51	
2014-06-23T11:00:06	0	1024	15717	258,82	2	486488	30,75	2	255	880,5			0,25	7	85	85	0	0	51	0,4	1946	59	5097	5,39	2	23	2,98	5	637,94	-6	-17	-15	6	-25	-5	111	1,02	1,01	53	139	42	44	27	34	20	25	1	5097	1,05	5237	0,54	
2014-06-23T12:00:06	0	1024	14765	258,1	2	486520	30,54	2	255	862,98			0,25	7	85	85	0	0	56	0,4	1946	59	3217	5,15	2	16	2,25	5	406,9	-4	-20	-11	5	-25	-13	114	1,03	1,01	139	50	33	54	46	23	19	28	1	3217	0,66	3331	0,34	
2014-06-23T12:02:06	0	1024	15556	258,08	2	486528	30,54	2	255	863,42			0,25	7	85	85	0	0	62	0,4	1946	59	4901	5,17	2	15	1,88	5	674,57	-6	-17	-15	5	-25	-5	112	1,02	1,01	41	143	34	48	27	34	19	24	1	4901	1,01	5028	0,52	
2014-06-23T13:00:06	0	1024	11178	257,83	2	486568	30,44	2	255	860,09			0,25	7	85	85	0	0	52	0,4	1946	58	5211	5,23	2	25	2,85	4	608,62	-7	-16	-15	5	-24	-4	112	1,02	1,01	38	129	68	42	26	35	19	23	1	5211	1,07	5333	0,55	
2014-06-23T14:00:06	1	1024	15548	258,97	2	486616	30,54	2	255	873,4			0,25	7	85	85	0	0	44	0,4	1946	57	2033	6,27	4	10	0,63	7	464,6	-42	-34	-56	-35	-43	-30	108	1	1,42	79	45	32	29	12	17	18	13	2	7375	1,52	8361	0,86	
2014-06-23T15:00:06	1	1024	10446	259,73	2	486648	30,53	2	255	884,28			0,25	7	85	85	0	0	51	0,4	1947	57	2019	6,15	4	13	0,82	7	385	-42	-34	-49	-35	-45	-29	-17	1,07	1,3	55	44	35	24	13	22	19	12	2	7497	1,54	8401	0,87	
2014-06-23T16:00:06	0	1024	11699	259,3	2	486680	30,55	2	255	841,31			0,25	7	85	85	0	0	38	0,4	1947	56	5495	5,35	2	22	3,79	4	620,04	-7	-14	-15	5	-23	-2	-38	1,02	1,01	41	68	35	37	26	36	17	23	1	5495	1,13	5617	0,58	
2014-06-23T17:00:06	1	1024	11102	258,43	2	486688	30,34	2	255	801,21			0,25	7	85	85	0	0	48	0,4	1947	56	2163	6,26	4	15	0,79	7	499,03	-42	-33	-54	-35	-44	-29	106	1,01	1,41	38	43	61	27	12	20	22	9	2	7830	1,61	8855	0,91	
2014-06-23T18:00:06	1	1024	15096	260,6	2	486704	30,54	2	255	852,51			0,25	7	85	85	0	0	41	0,4	1947	55	2240	6,17	4	9	0,66	7	440,5	-43	-32	-54	-35	-42	-29	108	1	1,39	45	34	56	23	12	17	23	9	2	7887	1,62	8875	0,91	
2014-06-23T19:00:06	1	1024	10380	259,58	2	486712	30,49	2	255	836,36			0,25	7	85	85	0	0	32	0,4	1947	55	2214	6,1	4	12	0,69	6	451,53	-43	-32	-53	-35	-43	-28	108	1,01	1,38	33	34	61	21	11	17	23	9	2	7877	1,62	8838	0,91	
2014-06-23T20:00:06	1	1024	13231	259,39	2	486704	30,5	2	255	841,8			0,25	7	85	85	0	0	40	0,4	1947	54	2143	6,13	4	15	0,7	7	411,59	-43	-31	-53	-35	-41	-27	107	1	1,38	31	33	55	17	11	17	24	9	2	7783	1,6	8715	0,9	
2014-06-23T21:02:06	1	1024	10509	258,42	2	486696	30,24	2	255	823,57			0,25	7	85	85	0	0	47	0,4	1947	54	2286	6,08	4	11	0,78	7	418,46	-43	-30	-53	-36	-40	-26	108	1	1,37	27	41	58	20	11	16	24	9	2	8059	1,66	9022	0,93	
2014-06-23T22:00:06	1	1024	9622	257,72	2	486688	30,13	2	255	828,59			0,25	7	85	85	0	0	48	0,4	1947	53	2230	6,02	4	9	0,77	6	415,04	-43	-30	-53	-35	-39	-26	106	1	1,39	25	39	54	17	10	15	25	9	2	8003	1,64	8978	0,93	
2014-06-23T23:00:06	1	1024	10247	257,62	2	486656	30,11	2	255	838,56			0,25	7	85	85	0	0	44	0,4	1947	53	2401	6,02	4	11	0,92	6	372,23	-43	-29	-54	-35	-39	-25	109	1	1,37	31	43	52	23	11	15	24	10	2	8250	1,7	9258	0,95	
2014-06-24T00:00:06	1	1024	10952	257,58	2	486640	30,1	2	255	827,73			0,25	7	85	85	0	0	68	0,4	1947	52	2561	5,96	4	24	1,36	5	442,56	-43	-28	-56	-35	-38	-23	109	1,01	1,39	60	30	50	28	10	14	25	11	2	8119	1,67	9235	0,95	
2014-06-24T01:00:08	1	1024	8120	61,67	0,48	486576	30,43	2	255	829,55			0,25	7	85	85	0	0	72	0,4	1946	51	2163	6,38	4	74	6,66	6	430,01	-43	-28	-53	-35	-37	-23	103	1	1,42	22	32	50	17	10	15	24	9	2	7583	1,56	8581	0,88	
2014-06-24T02:00:06	1	1024	9866	255,9	2	486528	29,98	2	255	790,69			0,25	7	85	85	0	0	51	0,4	1946	51	2735	6,16	4	33	3,62	7	410,52	-43	-27	-55	-35	-37	-23	106	1	1,42	24	32	49	21	9	16	25	10	2	8750	1,8	10008	1,03	
2014-06-24T03:00:06	1	1024	12352	255,98	2	486488	29,86	2	255	762,8			0,25	7	85	85	0	0	48	0,4	1946	50	2997	6,36	4	37	5,39	7	472,16	-43	-26	-56	-35	-36	-19	110	1,11	1,39	40	32	55	25	14	15	24	10	2	8994	1,85	10698	1,1	
2014-06-24T04:00:06	1	1024	11773	256,02	2	486488	29,75	2	255	743,41			0,25	7	85	85	0	0	57	0,4	1946	50	3164	6,29	4	40	4,53	7	487,81	-43	-25	-56	-36	-35	-18	106	1,1	1,43	40	48	53	19	14	15	22	10	2	9146	1,88	11084	1,14	
2014-06-24T05:00:06	1	1024	10312	259,46	2	486440	29,83	2	255	750,62			0,25	7	85	85	0	0	55	0,4	1946	49	3090	6,35	4	34	4,64	7	461,77	-43	-25	-56	-36	-34	-18	106	1,11	1,44	48	38	49	27	13	15	22	11	2	9167	1,88	11082	1,14	
2014-06-24T06:00:06	1	1024	10150	257,35	2	486432	29,78	2	255	747,69			0,25	7	85	85	0	0	60	0,4	1946	49	3185	6,35	4	38	5,1	6	565,07	-43	-24	-54	-36	-35	-17	2	1,14	1,44	38	32	48	30	14	17	22	10	2	9302	1,91	11449	1,18	
2014-06-24T07:00:06	1	1024	9741	256,69	2	486416	29,9	2	255	738,41			0,25	7	85	85	0	0	52	0,4	1946	48	3250	6,3	4	37	4,01	6	492,3	-43	-23	-56	-36	-35	-16	103	1,13	1,46	37	33	50	28	14	17	22	10	2	9299	1,91	11550	1,19	
2014-06-24T08:00:06	1	1024	10109	257,01	2	486400	29,91	2	255	732,86			0,25	7	85	85	0	0	41	0,4	1946	48	3308	6,17	4	28	2,38	6	518,16	-43	-23	-58	-36	-35	-16	102	1,15	1,5	33	36	47	26	14	18	23	11	2	9412	1,94	11892	1,23	
2014-06-24T09:00:06	1	1024	9224	257,31	2	486432	29,97	2	255	739,09			0,25	7	85	85	0	0	45	0,4	1946	47	3340	6,22	4	22	2,68	7	578	-43	-22	-58	-36	-35	-15	98	1,09	1,53	25	38	45	28	13	19	23	11	2	9416	1,94	11748	1,21	
2014-06-24T10:00:06	1	1024	16383	258,21	2	486440	29,95	2	255	735,41			0,25	7	85	85	0	0	55	0,4	1946	46	3281	6,17	4	22	2,16	6	508,2	-43	-22	-55	-36	-35	-14	0	1,11	1,47	25	42	47	27	14	20	23	11	2	9307	1,91	11487	1,18	
2014-06-24T11:00:06	1	1024	8546	258,46	2	486480	30,07	2	255	732,51			0,25	7	85	85	0	0	67	0,4	1946	46	3110	6,29	4	17	1,77	6	462,22	-43	-22	-55	-37	-34	-14	-3	1,08	1,36	23	49	49	19	13	20	22	11	2	8989	1,85	10569	1,09	
2014-06-24T12:00:06	1	1024	11561	257,86	2	486488	29,72	2	255	691,34			0,25	7	85	85	0	0	57	0,4	1946	45	3527	5,97	4	13	1,23	7	575,65	-43	-21	-57	-37	-34	-13	-3	1,08	1,42	35	39	50	23	13	18	22	11	2	9512	1,96	11518	1,19	
2014-06-24T12:02:06	1	1024	11230	257,74	2	486488	29,7	2	255	691,6			0,25	7	85	85	0	0	51	0,4	1946	45	3568	5,98	3	14	1,29	7	572,58	-43	-21	-56	-37	-34	-13	-2	1,09	1,45	27	39	49	23	13	18	22	11	2	9520	1,96	11681	1,2	
2014-06-24T13:00:06	1	1024	9085	257,33	2	486512	29,77	2	255	699,97			0,25	7	85	85	0	0	42	0,4	1946	45	3949	6,1	3	17	1,78	7	527,85	-43	-20	-57	-36	-34	-13	-5	1,06	1,43	26	34	51	26	13	18	24	11	2	9947	2,04	12115	1,25	
2014-06-24T14:00:06	1	1024	14559	258,84	2	486552	30,04	2	255	737,54			0,25	7	85	85	0	0	49	0,4	1946	44	3613	5,93	3	19	1,76	6	520,64	-43	-20	-54	-36	-33	-12	-6	1,05	1,47	34	34	59	21	13	18	27	11	2	9588	1,97	11716	1,21	
2014-06-24T15:00:06	1	1024	11284	259,7	2	486592	30,2	2	255	765			0,25	7	85	85	0	0	39	0,4	1946	44	3568	5,9	3	17	1,51	6	531,71	-43	-20	-54	-36	-32	-12	-4	1,06	1,47	39	31	56	32	13	17	29	12	2	9578	1,97	11674	1,2	
2014-06-24T16:00:06	1	1024	8811	258,17	2	486648	29,94	2	255	733,5			0,25	7	85	85	0	0	46	0,4	1947	43	3557	5,86	3	23	1,61	6	546,54	-43	-19	-54	-37	-32	-11	-3	1,06	1,47	39	30	68	23	13	18	31	11	2	9572	1,97	11698	1,21	
2014-06-24T17:00:06	1	1024	15562	258,43	2	486656	29,88	2	255	725,08			0,25	7	85	85	0	0	54	0,4	1947	43	3750	5,9	4	25	1,32	7	576,54	-44	-19	-57	-37	-32	-10	-3	1,06	1,55	33	31	63	26	13	16	32	11	2	9778	2,01	12327	1,27	
2014-06-24T18:00:06	1	1024	8603	257,89	2	486672	29,83	2	255	710,62			0,25	7	85	85	0	0	49	0,4	1947	42	3596	5,87	4	27	1,17	6	540,2	-43	-18	-55	-37	-31	-10	-3	1,05	1,53	35	30	66	56	13	16	32	11	2	9602	1,97	11983	1,23	
2014-06-24T19:00:06	1	1024	12635	257,76	2	486688	29,67	2	255	703,33			0,25	7	85	85	0	0	50	0,4	1947	42	3605	5,89	3	16	1,12	6	499,09	-43	-18	-55	-37	-30	-9	1	1,08	1,54	30	30	68	86	12	16	33	11	2	9570	1,97	12103	1,25	
2014-06-24T20:00:06	1	1024	12860	257,6	2	486680	29,52	2	255	686,68			0,25	7	85	85	0	0	48	0,4	1947	41	3450	5,84	3	17	1,11	6	529,81	-43	-17	-53	-37	-31	-9	2	1,08	1,5	29	39	68	135	12	18	34	11	2	9450	1,94	11794	1,22	
2014-06-24T21:02:08	1	1024	16033	88,52	0,69	486664	29,64	2	255	676,12			0,25	7	85	85	0	0	60	0,4	1947	40	2768	5,97	3	9	0,91	6	545,9	-43	-17	-51	-38	-29	-8	0	1,06	1,33	34	33	67	20	12	17	33	10	2	8629	1,77	9959	1,03	
2014-06-24T22:00:06	1	1024	8698	257,87	2	486648	29,53	2	255	690,85			0,25	7	85	85	0	0	52	0,4	1947	40	2861	5,82	3	28	1,29	6	451,53	-43	-16	-49	-38	-28	-7	0	1,06	1,42	27	32	70	20	12	17	37	10	2	8889	1,83	10517	1,08	
2014-06-24T23:00:06	1	1024	8624	258,55	2	486632	29,53	2	255	714,28			0,25	7	85	85	0	0	49	0,4	1947	39	2763	5,8	3	10	1,03	6	512,06	-43	-16	-50	-38	-27	-7	1	1,06	1,43	42	32	69	18	12	16	38	8	2	8751	1,8	10383	1,07	
2014-06-25T00:00:06	1	1024	10197	258,17	2	486576	29,32	2	255	693,69			0,25	7	85	85	0	0	41	0,4	1946	39	2671	5,9	3	10	1,01	6	474,01	-43	-15	-51	-38	-26	-6	1	1,05	1,4	28	30	69	22	12	16	41	8	2	8621	1,77	10112	1,04	
2014-06-25T00:02:06	1	1024	10560	258,17	2	486576	29,31	2	255	692,47			0,25	7	85	85	0	0	38	0,4	1946	39	2669	5,9	4	11	1,01	6	492,84	-43	-16	-51	-38	-27	-6	1	1,05	1,41	35	30	68	23	12	17	39	9	2	8641	1,78	10148	1,05	
2014-06-25T01:00:06	1	1024	9735	257,8	2	486528	29,23	2	255	690,15			0,25	7	85	85	0	0	45	0,4	1946	38	2598	5,84	3	12	1,1	6	439,63	-44	-15	-51	-38	-26	-5	1	1,05	1,42	30	32	68	24	12	16	41	9	2	8632	1,77	10145	1,05	
2014-06-25T02:00:06	1	1024	16377	257,23	2	486488	29,13	2	255	670,5			0,25	7	85	85	0	0	44	0,4	1946	38	3073	6,05	4	12	1,11	7	553,07	-45	-15	-55	-38	-25	-5	3	1,06	1,51	35	56	64	20	11	15	38	9	2	9021	1,85	11120	1,15	
2014-06-25T03:00:06	1	1024	14085	257,59	2	486488	29,21	2	255	666,59			0,25	7	85	85	0	0	48	0,4	1946	37	2708	5,93	4	13	1,17	6	482,5	-45	-15	-54	-39	-24	-5	1	1,04	1,58	35	35	60	31	11	14	34	9	2	8612	1,77	10623	1,1	
2014-06-25T04:00:06	1	1024	9151	257,58	2	486440	29,15	2	255	646,97			0,25	7	85	85	0	0	50	0,4	1946	37	2612	5,93	4	17	1,09	7	491,29	-45	-15	-55	-39	-24	-5	1	1,04	1,54	39	36	62	20	11	15	34	8	2	8460	1,74	10379	1,07	
2014-06-25T05:00:06	1	1024	14589	258,46	2	486384	29,26	2	255	674,06			0,25	7	85	85	0	0	45	0,4	1946	36	2326	5,9	4	10	0,91	6	428,22	-44	-13	-50	-39	-23	-4	1	1,04	1,49	45	40	63	26	11	16	36	9	2	8258	1,7	9892	1,02	
2014-06-25T06:00:06	1	1024	14062	259,43	2	486376	29,55	2	255	718,65			0,25	7	85	85	0	0	65	0,4	1946	35	2174	5,94	4	11	0,91	6	396,03	-44	-13	-50	-39	-23	-3	4	1,05	1,49	28	40	66	29	11	16	31	9	2	7947	1,63	9558	0,99	
2014-06-25T07:00:06	0	1024	16223	260,81	2	486344	29,7	2	255	719,24			0,25	7	85	85	0	0	50	0,4	1945	35	5723	4,71	2	12	1,86	4	590,34	-9	10	-19	2	0	20	118	1,03	1,04	27	75	25	64	21	28	15	33	1	5723	1,18	6121	0,63	
2014-06-25T08:00:06	1	1024	12399	261,08	2	486344	29,68	2	255	729,02			0,25	7	85	85	0	0	54	0,4	1945	34	2025	6,02	4	10	0,84	7	369,55	-44	-12	-50	-39	-21	-2	1	1,03	1,49	20	39	66	20	11	16	29	10	2	7673	1,58	9156	0,94	
2014-06-25T09:00:06	0	1024	13550	261,4	2	486376	29,58	2	255	737,06			0,25	7	85	85	0	0	58	0,4	1946	34	5592	4,73	2	12	1,99	4	630,24	-9	11	-19	2	2	22	121	1,04	1,04	33	58	22	62	21	25	15	33	1	5592	1,15	6050	0,62	
2014-06-25T09:02:06	0	1024	13298	261,31	2	486376	29,53	2	255	734,91			0,25	7	85	85	0	0	58	0,4	1946	34	5605	4,69	2	11	1,93	4	614,2	-9	11	-19	2	2	21	121	1,04	1,04	32	59	22	64	21	25	15	33	1	5605	1,15	6052	0,62	
